year,month,month_name,agency_id,company_name,metric,value_mw,scraped_at
2023,1,Jan,d9ea2e72-6278-4549-a4d0-eeb14debcb0b,Emmvee  Photovoltaic Power Limited,module_sold_mw,0.25,2026-05-16T00:32:03
2023,2,Feb,d9ea2e72-6278-4549-a4d0-eeb14debcb0b,Emmvee  Photovoltaic Power Limited,module_sold_mw,0.0,2026-05-16T00:32:03
2023,3,Mar,d9ea2e72-6278-4549-a4d0-eeb14debcb0b,Emmvee  Photovoltaic Power Limited,module_sold_mw,1.12,2026-05-16T00:32:03
2023,4,Apr,d9ea2e72-6278-4549-a4d0-eeb14debcb0b,Emmvee  Photovoltaic Power Limited,module_sold_mw,1.11,2026-05-16T00:32:03
2023,5,May,d9ea2e72-6278-4549-a4d0-eeb14debcb0b,Emmvee  Photovoltaic Power Limited,module_sold_mw,1.54,2026-05-16T00:32:03
2023,6,Jun,d9ea2e72-6278-4549-a4d0-eeb14debcb0b,Emmvee  Photovoltaic Power Limited,module_sold_mw,0.0,2026-05-16T00:32:03
2023,7,Jul,d9ea2e72-6278-4549-a4d0-eeb14debcb0b,Emmvee  Photovoltaic Power Limited,module_sold_mw,0.0,2026-05-16T00:32:03
2023,8,Aug,d9ea2e72-6278-4549-a4d0-eeb14debcb0b,Emmvee  Photovoltaic Power Limited,module_sold_mw,0.0,2026-05-16T00:32:03
2023,9,Sep,d9ea2e72-6278-4549-a4d0-eeb14debcb0b,Emmvee  Photovoltaic Power Limited,module_sold_mw,1.8,2026-05-16T00:32:03
2023,10,Oct,d9ea2e72-6278-4549-a4d0-eeb14debcb0b,Emmvee  Photovoltaic Power Limited,module_sold_mw,0.25,2026-05-16T00:32:03
2023,11,Nov,d9ea2e72-6278-4549-a4d0-eeb14debcb0b,Emmvee  Photovoltaic Power Limited,module_sold_mw,1.01,2026-05-16T00:32:03
2023,12,Dec,d9ea2e72-6278-4549-a4d0-eeb14debcb0b,Emmvee  Photovoltaic Power Limited,module_sold_mw,0.66,2026-05-16T00:32:03
2023,1,Jan,24cb65eb-f553-4fe4-853e-dfee1df94d49,Renewsys India Private Limited,module_manufactured_mw,0.0,2026-05-16T00:32:03
2023,2,Feb,24cb65eb-f553-4fe4-853e-dfee1df94d49,Renewsys India Private Limited,module_manufactured_mw,0.0,2026-05-16T00:32:03
2023,3,Mar,24cb65eb-f553-4fe4-853e-dfee1df94d49,Renewsys India Private Limited,module_manufactured_mw,0.0,2026-05-16T00:32:03
2023,4,Apr,24cb65eb-f553-4fe4-853e-dfee1df94d49,Renewsys India Private Limited,module_manufactured_mw,0.0,2026-05-16T00:32:03
2023,5,May,24cb65eb-f553-4fe4-853e-dfee1df94d49,Renewsys India Private Limited,module_manufactured_mw,0.0,2026-05-16T00:32:03
2023,6,Jun,24cb65eb-f553-4fe4-853e-dfee1df94d49,Renewsys India Private Limited,module_manufactured_mw,0.47,2026-05-16T00:32:03
2023,7,Jul,24cb65eb-f553-4fe4-853e-dfee1df94d49,Renewsys India Private Limited,module_manufactured_mw,0.6,2026-05-16T00:32:03
